款,項,目,節,科目編號,科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
2,163,1,1,0451020101,罰金罰鍰,950 ,"2,068 ",962 ,"-1,118 ","本年度預算數之內容與上年度之
比較如下：
1.違反森林法規定之罰金收入95
0千元，較上年度減列1,078千
元。
2.上年度違反野生動物保育法規
定之罰金罰鍰收入40千元，本
年度不再編列，如數減列。"
2,163,2,,0451020300,賠償收入,"19,407 ","20,630 ","19,395 ","-1,223 ",
2,163,2,1,0451020301,一般賠償收入,"19,407 ","20,630 ","19,395 ","-1,223 ","本年度預算數之內容與上年度之
比較如下：
1.盜伐、擅伐、誤伐林木等損害
賠償收入1,230千元，較上年
度減列770千元。
2.廠商違約逾期交貨或完工之賠
償收入18,177千元，較上年度
減列453千元。"
2,164,,,0451030000,水土保持局,"14,764 ","14,764 ","15,395 ",0 ,
2,164,1,,0451030300,賠償收入,"14,764 ","14,764 ","15,395 ",0 ,
2,164,1,1,0451030301,一般賠償收入,"14,764 ","14,764 ","15,395 ",0 ,"本年度預算數係廠商違約逾期完
工之賠償收入。"
2,165,,,0451040000,農業試驗所,732 ,732 ,418 ,0 ,
2,165,1,,0451040300,賠償收入,732 ,732 ,418 ,0 ,
2,165,1,1,0451040301,一般賠償收入,732 ,732 ,418 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,166,,,0451050000,林業試驗所,283 ,283 ,76 ,0 ,
2,166,1,,0451050300,賠償收入,283 ,283 ,76 ,0 ,
2,166,1,1,0451050301,一般賠償收入,283 ,283 ,76 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,167,,,0451060000,水產試驗所,600 ,"1,000 ",361 ,-400 ,
2,167,1,,0451060300,賠償收入,600 ,"1,000 ",361 ,-400 ,
2,167,1,1,0451060301,一般賠償收入,600 ,"1,000 ",361 ,-400 ,"本年度預算數係廠商違約逾期交
貨或完工之賠償收入。"
2,168,,,0451070000,畜產試驗所,600 ,600 ,392 ,0 ,
2,168,1,,0451070300,賠償收入,600 ,600 ,392 ,0 ,
2,168,1,1,0451070301,一般賠償收入,600 ,600 ,392 ,0 ,"本年度預算數係廠商違約逾期交
貨或完工之賠償收入。"
2,169,,,0451080000,家畜衛生試驗所,-,-,39 ,-,
2,169,1,,0451080200,沒入及沒收財物,-,-,1 ,-,
2,169,1,1,0451080201,沒入金,-,-,1 ,-,"前年決算數係沒收廠商履約保證
金收入。"
2,169,2,,0451080300,賠償收入,-,-,38 ,-,
2,169,2,1,0451080301,一般賠償收入,-,-,38 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,170,,,0451090000,農業藥物毒物試驗所,160 ,160 ,284 ,0 ,
2,170,1,,0451090300,賠償收入,160 ,160 ,284 ,0 ,
2,170,1,1,0451090301,一般賠償收入,160 ,160 ,284 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,171,,,0451100000,特有生物研究保育中心,30 ,30 ,"2,190 ",0 ,
2,171,1,,0451100300,賠償收入,30 ,30 ,"2,190 ",0 ,
2,171,1,1,0451100301,一般賠償收入,30 ,30 ,"2,190 ",0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,172,,,0451110000,茶業改良場,-,-,16 ,-,
2,172,1,,0451110300,賠償收入,-,-,16 ,-,
2,172,1,1,0451110301,一般賠償收入,-,-,16 ,-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,173,,,0451120000,種苗改良繁殖場,-,5 ,22 ,-5 ,
2,173,1,,0451120300,賠償收入,-,5 ,22 ,-5 ,
2,173,1,1,0451120301,一般賠償收入,-,5 ,22 ,-5 ,"上年度預算數係廠商違約逾期交
貨或完工之賠償收入。"
2,174,,,0451130000,桃園區農業改良場,-,-,118 ,-,
2,174,1,,0451130300,賠償收入,-,-,118 ,-,
2,174,1,1,0451130301,一般賠償收入,-,-,118 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,175,,,0451140000,苗栗區農業改良場,-,-,4 ,-,
2,175,1,,0451140300,賠償收入,-,-,4 ,-,
2,175,1,1,0451140301,一般賠償收入,-,-,4 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,176,,,0451150000,臺中區農業改良場,100 ,100 ,273 ,0 ,
2,176,1,,0451150300,賠償收入,100 ,100 ,273 ,0 ,
2,176,1,1,0451150301,一般賠償收入,100 ,100 ,273 ,0 ,"本年度預算數係廠商違約逾期交
貨或完工之賠償收入。"
2,177,,,0451160000,臺南區農業改良場,-,-,66 ,-,
2,177,1,,0451160300,賠償收入,-,-,66 ,-,
2,177,1,1,0451160301,一般賠償收入,-,-,66 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,178,,,0451170000,高雄區農業改良場,-,-,734 ,-,
2,178,1,,0451170300,賠償收入,-,-,734 ,-,
2,178,1,1,0451170301,一般賠償收入,-,-,734 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,179,,,0451180000,花蓮區農業改良場,10 ,10 ,9 ,0 ,
2,179,1,,0451180300,賠償收入,10 ,10 ,9 ,0 ,
2,179,1,1,0451180301,一般賠償收入,10 ,10 ,9 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,180,,,0451190000,臺東區農業改良場,-,-,46 ,-,
2,180,1,,0451190300,賠償收入,-,-,46 ,-,
2,180,1,1,0451190301,一般賠償收入,-,-,46 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,181,,,0451200000,漁業署及所屬,"13,377 ","13,377 ","13,594 ",0 ,
2,181,1,,0451200100,罰金罰鍰及怠金,"9,060 ","9,060 ","9,346 ",0 ,
2,181,1,1,0451200101,罰金罰鍰,"9,060 ","9,060 ","9,346 ",0 ,"本年度預算數係違反漁業法規定
之罰鍰收入。"
2,181,2,,0451200300,賠償收入,"4,317 ","4,317 ","4,248 ",0 ,
2,181,2,1,0451200301,一般賠償收入,"4,317 ","4,317 ","4,248 ",0 ,"本年度預算數係廠商違約逾期完
工之賠償收入。"
2,182,,,0451500000,動植物防疫檢疫局及所屬,720 ,770 ,"4,172 ",-50 ,
2,182,1,,0451500100,罰金罰鍰及怠金,720 ,770 ,"3,443 ",-50 ,
2,182,1,1,0451500101,罰金罰鍰,720 ,770 ,"3,443 ",-50 ,"本年度預算數係違反畜牧法、動
物傳染病防治條例及植物防疫檢
疫法規定之罰款收入。"
2,182,2,,0451500300,賠償收入,-,-,729 ,-,
2,182,2,1,0451500301,一般賠償收入,-,-,729 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,183,,,0451600000,農業金融局,-,-,613 ,-,
2,183,1,,0451600100,罰金罰鍰及怠金,-,-,600 ,-,
2,183,1,1,0451600101,罰金罰鍰,-,-,600 ,-,"前年度決算數係農會違反銀行法
及農會信用部業務管理辦法規定
之罰鍰等收入。"
2,183,2,,0451600300,賠償收入,-,-,13 ,-,
2,183,2,1,0451600301,一般賠償收入,-,-,13 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,184,,,0451700000,農糧署及所屬,"1,315 ","2,255 ",225 ,-940 ,
2,184,1,,0451700100,罰金罰鍰及怠金,"1,315 ","2,255 ",225 ,-940 ,
2,184,1,1,0451700101,罰金罰鍰,"1,315 ","2,255 ",225 ,-940 ,"本年度預算數之內容與上年度之
比較如下：
1.違反植物品種及種苗法規定之
罰款收入1,000千元，較上年
度減列1,000千元。
2.違反糧食管理法規定之罰款收
入315千元，較上年度增列60
千元。"
2,185,,,0454010000,勞工委員會,"337,116 ","334,922 ","308,124 ","2,194 ",
2,185,1,,0454010100,罰金罰鍰及怠金,"337,116 ","334,922 ","307,836 ","2,194 ",
2,185,1,1,0454010101,罰金罰鍰,"337,116 ","334,922 ","307,836 ","2,194 ","本年度預算數係違反勞工保險條
例、就業保險法等勞工法規之罰
鍰收入。"
2,185,2,,0454010300,賠償收入,-,-,288 ,-,
2,185,2,1,0454010301,一般賠償收入,-,-,288 ,-,"前年度決算數係廠商逾期交貨之
賠償收入。"
2,186,,,0454110000,職業訓練局及所屬,660 ,713 ,"4,327 ",-53 ,
2,186,1,,0454110200,沒入及沒收財物,-,-,25 ,-,
2,186,1,1,0454110201,沒入金,-,-,25 ,-,"前年度決算數係依契約沒收投標
廠商押標金之收入。"
2,186,2,,0454110300,賠償收入,660 ,713 ,"4,302 ",-53 ,
2,186,2,1,0454110301,一般賠償收入,660 ,713 ,"4,302 ",-53 ,"本年度預算數係受訓學員退訓及
廠商逾期交貨等賠償收入。"
2,187,,,0454610000,勞工安全衛生研究所,-,-,59 ,-,
2,187,1,,0454610300,賠償收入,-,-,59 ,-,
2,187,1,1,0454610301,一般賠償收入,-,-,59 ,-,"前年度決算數係廠商逾期交貨等
賠償收入。"
2,188,,,0457010000,衛生署,"16,015 ","7,715 ","14,135 ","8,300 ",
2,188,1,,0457010100,罰金罰鍰及怠金,"12,515 ","5,715 ","10,395 ","6,800 ",
2,188,1,1,0457010101,罰金罰鍰,"12,515 ","5,715 ","10,395 ","6,800 ","本年度預算數係中央健康保險局
對投保單位及被保險人未依規定
投保或繳納保險費及特約醫事服
務機構以不正當行為或以虛偽之
證明、報告、陳述而領取保險給
付或申報醫療費用者，處以罰鍰
之收入。"
2,188,2,,0457010300,賠償收入,"3,500 ","2,000 ","3,740 ","1,500 ",
2,188,2,1,0457010301,一般賠償收入,"3,500 ","2,000 ","3,740 ","1,500 ","本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,189,,,0457050000,疾病管制局,"3,000 ","1,993 ","9,317 ","1,007 ",
2,189,1,,0457050100,罰金罰鍰及怠金,-,-,90 ,-,
2,189,1,1,0457050101,罰金罰鍰,-,-,90 ,-,"前年度決算數係違反傳染病防治
法規定之罰款收入。"
2,189,2,,0457050300,賠償收入,"3,000 ","1,993 ","9,227 ","1,007 ",
2,189,2,1,0457050301,一般賠償收入,"3,000 ","1,993 ","9,227 ","1,007 ","本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,190,,,0457200000,藥物食品檢驗局,300 ,-,879 ,300 ,
2,190,1,,0457200300,賠償收入,300 ,-,879 ,300 ,
2,190,1,1,0457200301,一般賠償收入,300 ,-,879 ,300 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,191,,,0457300000,國民健康局,80 ,-,153 ,80 ,
2,191,1,,0457300300,賠償收入,80 ,-,153 ,80 ,
2,191,1,1,0457300301,一般賠償收入,80 ,-,153 ,80 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,192,,,0457400000,中醫藥委員會,60 ,-,409 ,60 ,
2,192,1,,0457400300,賠償收入,60 ,-,409 ,60 ,
2,192,1,1,0457400301,一般賠償收入,60 ,-,409 ,60 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,193,,,0457500000,管制藥品管理局,360 ,390 ,331 ,-30 ,
2,193,1,,0457500100,罰金罰鍰及怠金,360 ,390 ,330 ,-30 ,
2,193,1,1,0457500101,罰金罰鍰,360 ,390 ,330 ,-30 ,"本年度預算數係違反管制藥品管
理條例規定之罰款等收入。"
2,193,2,,0457500300,賠償收入,-,-,1 ,-,
2,193,2,1,0457500301,一般賠償收入,-,-,1 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,194,,,0460010000,環境保護署,"5,000 ","4,100 ","294,761 ",900 ,
2,194,1,,0460010100,罰金罰鍰及怠金,"3,000 ","2,100 ","10,864 ",900 ,
2,194,1,1,0460010101,罰金罰鍰,"3,000 ","2,100 ","10,864 ",900 ,"本年度預算數係違反環境影響評
估法規定之罰鍰收入。"
2,194,2,,0460010200,沒入及沒收財物,-,-,3 ,-,
2,194,2,1,0460010202,沒收物變價,-,-,3 ,-,"前年度決算數係依法處分查扣機
具之變價收入。"
2,194,3,,0460010300,賠償收入,"2,000 ","2,000 ","283,894 ",0 ,
2,194,3,1,0460010301,一般賠償收入,"2,000 ","2,000 ","283,894 ",0 ,"本年度預算數係廠商違約逾期交
貨或完工之賠償收入。"
2,195,,,0460100000,環境檢驗所,800 ,800 ,649 ,0 ,
2,195,1,,0460100100,罰金罰鍰及怠金,800 ,800 ,630 ,0 ,
2,195,1,1,0460100101,罰金罰鍰,800 ,800 ,630 ,0 ,"本年度預算數係違反環境檢驗測
定機構管理辦法之罰鍰收入。"
2,195,2,,0460100300,賠償收入,-,-,19 ,-,
2,195,2,1,0460100301,一般賠償收入,-,-,19 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,196,,,0463010000,海岸巡防署,600 ,600 ,806 ,0 ,
2,196,1,,0463010300,賠償收入,600 ,600 ,806 ,0 ,
2,196,1,1,0463010301,一般賠償收入,600 ,600 ,806 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,197,,,0463100000,海洋巡防總局,"6,428 ","6,394 ","4,817 ",34 ,
2,197,1,,0463100300,賠償收入,"6,428 ","6,394 ","4,817 ",34 ,
2,197,1,1,0463100301,一般賠償收入,"6,428 ","6,394 ","4,817 ",34 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,198,,,0463200000,海岸巡防總局及所屬,"2,383 ","1,495 ","6,012 ",888 ,
2,198,1,,0463200200,沒入及沒收財物,-,-,"1,793 ",-,
2,198,1,1,0463200201,沒入金,-,-,"1,793 ",-,"前年度決算數係廠商違約沒入履
約保證金之收入。"
2,198,2,,0463200300,賠償收入,"2,383 ","1,495 ","4,219 ",888 ,
2,198,2,1,0463200301,一般賠償收入,"2,383 ","1,495 ","4,219 ",888 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,199,,,0471150000,臺灣省政府,-,-,29 ,-,
2,199,1,,0471150100,罰金罰鍰及怠金,-,-,29 ,-,
2,199,1,1,0471150101,罰金罰鍰,-,-,29 ,-,"前年度決算數係廠商逾期罰款、
違約金等收入。"
3,,,,0500000000,規費收入,"59,367,665 ","59,071,760 ","57,534,493 ","295,905 ",
3,1,,,0502010000,總統府,468 ,570 ,451 ,-102 ,
3,1,1,,0502010300,使用規費收入,468 ,570 ,451 ,-102 ,
3,1,1,1,0502010305,資料使用費,360 ,450 ,351 ,-90 ,"本年度預算數係總統府公報發行
收入。"
3,1,1,2,0502010312,場地設施使用費,108 ,120 ,100 ,-12 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,2,,,0502100000,國家安全會議,23 ,23 ,20 ,0 ,
3,2,1,,0502100300,使用規費收入,23 ,23 ,20 ,0 ,
3,2,1,1,0502100312,場地設施使用費,23 ,23 ,20 ,0 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,3,,,0502300000,國史館,"1,423 ","1,400 ","2,706 ",23 ,
3,3,1,,0502300300,使用規費收入,"1,423 ","1,400 ","2,706 ",23 ,
3,3,1,1,0502300305,資料使用費,"1,420 ","1,396 ","2,692 ",24 ,"本年度預算數係史籍書刊販售、
影印及翻拍等收入。"
3,3,1,2,0502300312,場地設施使用費,3 ,4 ,14 ,-1 ,"本年度預算數係投幣式飲料販賣
機等場地出借收入。"
3,4,,,0502310000,國史館臺灣文獻館,"2,126 ","2,154 ","2,957 ",-28 ,
3,4,1,,0502310300,使用規費收入,"2,126 ","2,154 ","2,957 ",-28 ,
3,4,1,1,0502310305,資料使用費,"1,830 ","1,886 ","2,450 ",-56 ,"本年度預算數係史籍書刊販售、
影印及翻拍等收入。"
3,4,1,2,0502310312,場地設施使用費,146 ,108 ,148 ,38 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數及紀念品販賣部
場地租借等收入。"
3,4,1,3,0502310313,服務費,150 ,160 ,358 ,-10 ,"本年度預算數係辦理臺灣史研習
營等報名費收入。"
3,5,,,0502400000,中央研究院,"135,712 ","105,167 ","109,754 ","30,545 ",
3,5,1,,0502400300,使用規費收入,"135,712 ","105,167 ","109,754 ","30,545 ",
3,5,1,1,0502400305,資料使用費,"8,609 ","8,735 ","9,033 ",-126 ,"本年度預算數係出售書刊及微捲
複印費等收入。"
3,5,1,2,0502400311,供應費,"1,220 ","1,220 ","1,079 ",0 ,"本年度預算數係出售液態氮收入
。"
3,5,1,3,0502400312,場地設施使用費,"116,783 ","86,112 ","90,442 ","30,671 ","本年度預算數之內容與上年度之
比較如下：
1.宿舍使用費收入等11,000千元
，與上年度同。
2.活動中心會議室、客房、餐廳
及影印機等出借收入28,500千
元，與上年度同。
3.汽車通行費收入5,500千元，
與上年度同。
4.綜合體育館場地管理費收入13
,080千元，較上年度減列2,00
0千元。
5.國際研究生宿舍出租收入8,72
4千元，與上年度同。
6.育成中心管理費收入19,979千
元，較上年度增列2,671千元
。
7.新增公用儀器設施使用收入30
,000千元，全數撥充作為公用
儀器設施使用之用。"
3,5,1,4,0502400313,服務費,"9,100 ","9,100 ","9,200 ",0 ,"本年度預算數係幼稚園學雜費收
入。"
3,6,,,0503010000,行政院,"1,090 ","1,114 ","1,301 ",-24 ,
3,6,1,,0503010300,使用規費收入,"1,090 ","1,114 ","1,301 ",-24 ,
3,6,1,1,0503010305,資料使用費,-,-,38 ,-,"前年度決算數係訴願案件訴願人
之文書查閱、影印費及工程圖說
文件費等收入。"
3,6,1,2,0503010312,場地設施使用費,"1,090 ","1,114 ","1,262 ",-24 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數及廠商租用場地
設施使用費等收入，較上年度減
列24千元。"
3,7,,,0503100000,主計處,950 ,850 ,"1,091 ",100 ,
3,7,1,,0503100300,使用規費收入,950 ,850 ,"1,091 ",100 ,
3,7,1,1,0503100305,資料使用費,500 ,600 ,598 ,-100 ,"本年度預算數係出售統計書刊及
統計資料媒體轉錄工本費等收入
。"
3,7,1,2,0503100312,場地設施使用費,450 ,250 ,493 ,200 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數等。"
3,8,,,0503110000,主計處電子處理資料中心,5 ,12 ,66 ,-7 ,
3,8,1,,0503110300,使用規費收入,5 ,12 ,66 ,-7 ,
3,8,1,1,0503110312,場地設施使用費,5 ,12 ,66 ,-7 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,9,,,0503200000,新聞局,"29,402 ","26,017 ","27,647 ","3,385 ",
3,9,1,,0503200100,行政規費收入,"20,194 ","18,811 ","20,731 ","1,383 ",
3,9,1,1,0503200101,審查費,"7,650 ","7,815 ","7,216 ",-165 ,"本年度預算數係錄影節目及電影
片等審查收入。"
3,9,1,2,0503200102,證照費,"12,544 ","10,996 ","13,515 ","1,548 ","本年度預算數係廣播電視節目供
應事業許可證、錄影節目核准證
明、電影從業人員證書與電影片
製作業及發行業等之證照收入。"
3,9,2,,0503200300,使用規費收入,"9,208 ","7,206 ","6,916 ","2,002 ",
3,9,2,1,0503200305,資料使用費,"8,603 ","7,183 ","6,896 ","1,420 ","本年度預算數係出售台灣光華雜
誌、廣告、供應照片、光碟及電
影史料使用等收入。"
3,9,2,2,0503200312,場地設施使用費,605 ,23 ,21 ,582 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數及公共轉播站租
金收入。"
3,10,,,0503300000,人事行政局,182 ,174 ,72 ,8 ,
3,10,1,,0503300300,使用規費收入,182 ,174 ,72 ,8 ,
3,10,1,1,0503300305,資料使用費,100 ,100 ,1 ,0 ,"本年度預算數係政府出版品展售
收入。"
3,10,1,2,0503300312,場地設施使用費,82 ,74 ,70 ,8 ,"本年度預算數係借用宿舍員工自
薪資扣回繳庫數。"
3,11,,,0503310000,公務人力發展中心,17 ,11 ,107 ,6 ,
3,11,1,,0503310300,使用規費收入,17 ,11 ,107 ,6 ,
3,11,1,1,0503310305,資料使用費,3 ,3 ,5 ,0 ,"本年度預算數係各類標案招標圖
說費收入。"
3,11,1,2,0503310312,場地設施使用費,14 ,8 ,103 ,6 ,"本年度預算數係無線電話基站之
場地設施使用費。"
3,12,,,0503330000,地方行政研習中心,"1,100 ","1,008 ","1,358 ",92 ,
3,12,1,,0503330300,使用規費收入,"1,100 ","1,008 ","1,358 ",92 ,
3,12,1,1,0503330305,資料使用費,15 ,20 ,16 ,-5 ,"本年度預算數係工程、採購案出
售招標文件等工本費收入。"
3,12,1,2,0503330312,場地設施使用費,"1,081 ",981 ,"1,327 ",100 ,"本年度預算數之內容與上年度之
比較如下：
1.借用宿舍員工自薪資扣回繳庫
數81千元，與上年度同。
2.文教大樓場地出借、學員停車
費等收入1,000千元，全數撥
充作為水電分攤、清潔、維護
、加班等支出之用，較上年度
增列100千元。"
3,12,1,3,0503330313,服務費,4 ,7 ,15 ,-3 ,"本年度預算數係圖書室影印收入
。"
3,13,,,0503400000,國立故宮博物院,"212,270 ","143,468 ","197,649 ","68,802 ",
3,13,1,,0503400300,使用規費收入,"212,270 ","143,468 ","197,649 ","68,802 ",
