款,項,目,節,科目編號,科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
2,56,1,,0405600100,罰金罰鍰及怠金,10 ,10 ,-,0 ,
2,56,1,1,0405600101,罰金罰鍰,10 ,10 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,56,2,,0405600200,沒入及沒收財物,250 ,200 ,746 ,50 ,
2,56,2,1,0405600201,沒入金,250 ,200 ,746 ,50 ,"本年度預算數係沒入刑事保證金
等收入。"
2,56,3,,0405600300,賠償收入,-,-,31 ,-,
2,56,3,1,0405600301,一般賠償收入,-,-,31 ,-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,57,,,0405610000,臺灣花蓮地方法院,610 ,850 ,730 ,-240 ,
2,57,1,,0405610100,罰金罰鍰及怠金,10 ,10 ,-,0 ,
2,57,1,1,0405610101,罰金罰鍰,10 ,10 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,57,2,,0405610200,沒入及沒收財物,600 ,840 ,630 ,-240 ,
2,57,2,1,0405610201,沒入金,600 ,840 ,630 ,-240 ,"本年度預算數係沒入刑事保證金
等收入。"
2,57,3,,0405610300,賠償收入,-,-,100 ,-,
2,57,3,1,0405610301,一般賠償收入,-,-,100 ,-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,58,,,0405620000,臺灣宜蘭地方法院,901 ,901 ,676 ,0 ,
2,58,1,,0405620100,罰金罰鍰及怠金,1 ,1 ,3 ,0 ,
2,58,1,1,0405620101,罰金罰鍰,1 ,1 ,3 ,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,58,2,,0405620200,沒入及沒收財物,900 ,900 ,673 ,0 ,
2,58,2,1,0405620201,沒入金,900 ,900 ,673 ,0 ,"本年度預算數係沒入刑事保證金
等收入。"
2,59,,,0405630000,臺灣基隆地方法院,"1,830 ","1,830 ","2,164 ",0 ,
2,59,1,,0405630100,罰金罰鍰及怠金,30 ,30 ,17 ,0 ,
2,59,1,1,0405630101,罰金罰鍰,30 ,30 ,17 ,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,59,2,,0405630200,沒入及沒收財物,"1,800 ","1,800 ","2,147 ",0 ,
2,59,2,1,0405630201,沒入金,"1,800 ","1,800 ","2,147 ",0 ,"本年度預算數係沒入刑事保證金
等收入。"
2,60,,,0405640000,臺灣澎湖地方法院,22 ,45 ,2 ,-23 ,
2,60,1,,0405640100,罰金罰鍰及怠金,2 ,2 ,-,0 ,
2,60,1,1,0405640101,罰金罰鍰,2 ,2 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,60,2,,0405640200,沒入及沒收財物,20 ,43 ,-,-23 ,
2,60,2,1,0405640201,沒入金,20 ,43 ,-,-23 ,"本年度預算數係沒入刑事保證金
等收入。"
2,60,3,,0405640300,賠償收入,-,-,2 ,-,
2,60,3,1,0405640301,一般賠償收入,-,-,2 ,-,"前年度決算數係廠商違約之賠償
收入。"
2,61,,,0405800000,臺灣高雄少年法院,161 ,161 ,170 ,0 ,
2,61,1,,0405800100,罰金罰鍰及怠金,1 ,1 ,-,0 ,
2,61,1,1,0405800101,罰金罰鍰,1 ,1 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,61,2,,0405800200,沒入及沒收財物,160 ,160 ,68 ,0 ,
2,61,2,1,0405800201,沒入金,160 ,160 ,68 ,0 ,"本年度預算數係沒入刑事保證金
等收入。"
2,61,3,,0405800300,賠償收入,-,-,102 ,-,
2,61,3,1,0405800301,一般賠償收入,-,-,102 ,-,"前年度決算數係廠商違約之賠償
收入。"
2,62,,,0405910000,福建金門地方法院,56 ,86 ,50 ,-30 ,
2,62,1,,0405910100,罰金罰鍰及怠金,6 ,6 ,-,0 ,
2,62,1,1,0405910101,罰金罰鍰,6 ,6 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,62,2,,0405910200,沒入及沒收財物,50 ,80 ,50 ,-30 ,
2,62,2,1,0405910201,沒入金,50 ,80 ,50 ,-30 ,"本年度預算數係沒入刑事保證金
等收入。"
2,63,,,0406010000,考試院,-,-,165 ,-,
2,63,1,,0406010300,賠償收入,-,-,165 ,-,
2,63,1,1,0406010301,一般賠償收入,-,-,165 ,-,"前年度決算數係出國專題研究人
員未依規定履行服務義務之賠償
收入。"
2,64,,,0406100000,考選部,-,-,58 ,-,
2,64,1,,0406100300,賠償收入,-,-,58 ,-,
2,64,1,1,0406100301,一般賠償收入,-,-,58 ,-,"前年度決算數係廠商違約交貨之
賠償收入。"
2,65,,,0406200000,銓敘部,-,-,46 ,-,
2,65,1,,0406200300,賠償收入,-,-,46 ,-,
2,65,1,1,0406200301,一般賠償收入,-,-,46 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,66,,,0406300000,公務人員保障暨培訓委員會,-,-,1 ,-,
2,66,1,,0406300300,賠償收入,-,-,1 ,-,
2,66,1,1,0406300301,一般賠償收入,-,-,1 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,67,,,0406400000,國家文官培訓所,-,-,106 ,-,
2,67,1,,0406400300,賠償收入,-,-,106 ,-,
2,67,1,1,0406400301,一般賠償收入,-,-,106 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,68,,,0407010000,監察院,"22,442 ","22,580 ","84,095 ",-138 ,
2,68,1,,0407010100,罰金罰鍰及怠金,"16,400 ","21,760 ","3,337 ","-5,360 ",
2,68,1,1,0407010101,罰金罰鍰,"16,400 ","21,760 ","3,337 ","-5,360 ","本年度預算數係違反公職人員財
產申報法、利益衝突迴避法、政
治獻金法及遊說法等規定之罰鍰
收入。"
2,68,2,,0407010200,沒入及沒收財物,"5,942 ",720 ,"80,568 ","5,222 ",
2,68,2,1,0407010201,沒入金,"5,942 ",720 ,"80,568 ","5,222 ","本年度預算數係政黨、政治團體
或擬參選人違反政治獻金法規定
辦理繳庫或依法沒入之收入。"
2,68,3,,0407010300,賠償收入,100 ,100 ,190 ,0 ,
2,68,3,1,0407010301,一般賠償收入,100 ,100 ,190 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,69,,,0407100000,審計部,-,-,12 ,-,
2,69,1,,0407100300,賠償收入,-,-,12 ,-,
2,69,1,1,0407100301,一般賠償收入,-,-,12 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,70,,,0407600000,審計部臺北市審計處,-,-,104 ,-,
2,70,1,,0407600100,罰金罰鍰及怠金,-,-,104 ,-,
2,70,1,1,0407600101,罰金罰鍰,-,-,104 ,-,"前年度決算數係外牆整修工程營
造廠商及建築師事務所違約金收
入。"
2,71,,,0407700000,審計部高雄市審計處,-,-,1 ,-,
2,71,1,,0407700300,賠償收入,-,-,1 ,-,
2,71,1,1,0407700301,一般賠償收入,-,-,1 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,72,,,0408010000,內政部,160 ,"9,030 ","13,562 ","-8,870 ",
2,72,1,,0408010300,賠償收入,160 ,"9,030 ","13,562 ","-8,870 ",
2,72,1,1,0408010301,一般賠償收入,160 ,"9,030 ","13,562 ","-8,870 ","本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,73,,,0408110000,營建署及所屬,"6,324 ","113,343 ","28,193 ","-107,019 ",
2,73,1,,0408110100,罰金罰鍰及怠金,"2,395 ","2,495 ","5,392 ",-100 ,
2,73,1,1,0408110101,罰金罰鍰,"2,395 ","2,495 ","5,392 ",-100 ,"本年度預算數係國家公園轄區內
濫墾整地、盜獵採保育類動植物
等案件，依國家公園法收取之罰
金收入。"
2,73,2,,0408110300,賠償收入,"3,929 ","110,848 ","22,802 ","-106,919 ",
2,73,2,1,0408110301,一般賠償收入,"3,929 ","110,848 ","22,802 ","-106,919 ","本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,74,,,0408210000,警政署及所屬,"28,717 ","29,335 ","24,757 ",-618 ,
2,74,1,,0408210100,罰金罰鍰及怠金,277 ,215 ,316 ,62 ,
2,74,1,1,0408210101,罰金罰鍰,277 ,215 ,316 ,62 ,"本年度預算數係鐵路警察局與基
隆、台中、高雄、花蓮等4個港
務警察局依據鐵路法、社會秩序
維護法取締車上小販、攜帶違禁
品、違反善良風俗及妨害安寧秩
序等裁處案件之罰鍰收入。"
2,74,2,,0408210300,賠償收入,"28,440 ","29,120 ","24,440 ",-680 ,
2,74,2,1,0408210301,一般賠償收入,"28,440 ","29,120 ","24,440 ",-680 ,"本年度預算數係廠商違約逾期交
貨及臺灣警察專科學校學生退學
或畢業學生服務未滿4年等賠償
收入。"
2,75,,,0408410000,中央警察大學,"6,803 ","4,503 ","6,832 ","2,300 ",
2,75,1,,0408410300,賠償收入,"6,803 ","4,503 ","6,832 ","2,300 ",
2,75,1,1,0408410301,一般賠償收入,"6,803 ","4,503 ","6,832 ","2,300 ","本年度預算數係廠商違約逾期交
貨及學生退學或畢業學生服務未
滿6年等賠償收入。"
2,76,,,0408510000,消防署及所屬,"12,000 ","12,000 ","31,617 ",0 ,
2,76,1,,0408510300,賠償收入,"12,000 ","12,000 ","31,617 ",0 ,
2,76,1,1,0408510301,一般賠償收入,"12,000 ","12,000 ","31,617 ",0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,77,,,0408550000,役政署,"2,000 ","2,000 ","1,240 ",0 ,
2,77,1,,0408550300,賠償收入,"2,000 ","2,000 ","1,240 ",0 ,
2,77,1,1,0408550301,一般賠償收入,"2,000 ","2,000 ","1,240 ",0 ,"本年度預算數係廠商違約逾期交
貨賠償及一般替代役役男累計記
過3次罰薪等收入。"
2,78,,,0408580000,入出國及移民署,"174,882 ","165,522 ","191,096 ","9,360 ",
2,78,1,,0408580100,罰金罰鍰及怠金,"174,580 ","165,220 ","182,771 ","9,360 ",
2,78,1,1,0408580101,罰金罰鍰,"174,580 ","165,220 ","182,771 ","9,360 ","本年度預算數係違反入出國及移
民法與違法大陸地區婚姻媒合廣
告等裁處案件之罰鍰收入。"
2,78,2,,0408580300,賠償收入,302 ,302 ,"8,325 ",0 ,
2,78,2,1,0408580301,一般賠償收入,302 ,302 ,"8,325 ",0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,79,,,0408610000,建築研究所,-,500 ,801 ,-500 ,
2,79,1,,0408610300,賠償收入,-,500 ,801 ,-500 ,
2,79,1,1,0408610301,一般賠償收入,-,500 ,801 ,-500 ,"上年度預算數係廠商違約逾期交
貨之賠償收入。"
2,80,,,0408650000,空中勤務總隊,"2,650 ","2,650 ","2,634 ",0 ,
2,80,1,,0408650300,賠償收入,"2,650 ","2,650 ","2,634 ",0 ,
2,80,1,1,0408650301,一般賠償收入,"2,650 ","2,650 ","2,634 ",0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,81,,,0408710000,兒童局,-,-,190 ,-,
2,81,1,,0408710300,賠償收入,-,-,190 ,-,
2,81,1,1,0408710301,一般賠償收入,-,-,190 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,82,,,0411010000,外交部,"1,800 ","1,800 ","2,606 ",0 ,
2,82,1,,0411010300,賠償收入,"1,800 ","1,800 ","2,606 ",0 ,
2,82,1,1,0411010301,一般賠償收入,"1,800 ","1,800 ","2,606 ",0 ,"本年度預算數係採購合約逾期罰
款及駐外單位公務車失竊保險理
賠等收入。"
2,83,,,0411100000,領事事務局,-,-,262 ,-,
2,83,1,,0411100300,賠償收入,-,-,262 ,-,
2,83,1,1,0411100301,一般賠償收入,-,-,262 ,-,"前年度決算數係護照作業影像管
理設備維護廠商違約賠償收入。"
2,84,,,0414010000,國防部,34 ,34 ,8 ,0 ,
2,84,1,,0414010300,賠償收入,34 ,34 ,8 ,0 ,
2,84,1,1,0414010301,一般賠償收入,34 ,34 ,8 ,0 ,"本年度預算數係違反採購合約規
定賠償收入。"
2,85,,,0414020000,國防部所屬,"327,981 ","345,077 ","246,366 ","-17,096 ",
2,85,1,,0414020100,罰金罰鍰及怠金,"17,952 ","18,600 ","16,919 ",-648 ,
2,85,1,1,0414020101,罰金罰鍰,"17,952 ","18,600 ","16,919 ",-648 ,"本年度預算數係軍法裁判罰鍰收
入。"
2,85,2,,0414020200,沒入及沒收財物,"24,452 ","22,440 ","36,027 ","2,012 ",
2,85,2,1,0414020201,沒入金,"24,452 ","22,440 ","36,024 ","2,012 ","本年度預算數之內容與上年度之
比較如下：
1.軍法案件沒入及沒收金1,785
千元，較上年度增列925千元
。
2.沒入營繕工程押標金及保證金
463千元，較上年度減列842千
元。
3.沒入軍品採購押標金及保證金
22,204千元，較上年度增列1,
929千元。"
2,85,2,2,0414020202,沒收物變價,-,-,4 ,-,"前年度決算數係沒收保證品變價
收入。"
2,85,3,,0414020300,賠償收入,"285,577 ","304,037 ","193,420 ","-18,460 ",
2,85,3,1,0414020301,一般賠償收入,"285,577 ","304,037 ","193,420 ","-18,460 ","本年度預算數之內容與上年度之
比較如下：
1.經理一般物品、各式裝備器材
、官兵服裝及通信管線設施等
損壞及遺失賠償收入5,143千
元，較上年度減列9,919千元
。
2.一般聘雇人員賠、罰款收入7
千元，較上年度減列3千元。
3.學生退學賠款收入69,706千元
，較上年度增列5,506千元。
4.採購案違約罰款收入186,610
千元，較上年度減列26,738千
元。
5.營繕工程違約罰款收入15,611
千元，較上年度增列5,450千
元。
6.不適服現役收入8,500千元，
較上年度增列7,244千元。"
2,86,,,0417010000,財政部,-,-,436 ,-,
2,86,1,,0417010300,賠償收入,-,-,436 ,-,
2,86,1,1,0417010301,一般賠償收入,-,-,436 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,87,,,0417100000,國庫署,"2,720 ","4,351 ","6,828 ","-1,631 ",
2,87,1,,0417100100,罰金罰鍰及怠金,"2,720 ","4,351 ","6,827 ","-1,631 ",
2,87,1,1,0417100101,罰金罰鍰,"2,720 ","4,351 ","6,827 ","-1,631 ","本年度預算數係違反菸酒管理法
等相關規定之罰鍰收入。"
2,87,2,,0417100300,賠償收入,-,-,1 ,-,
2,87,2,1,0417100301,一般賠償收入,-,-,1 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,88,,,0417200000,賦稅署,-,-,168 ,-,
2,88,1,,0417200300,賠償收入,-,-,168 ,-,
2,88,1,1,0417200301,一般賠償收入,-,-,168 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,89,,,0417350000,關稅總局及所屬,"1,145,025 ","840,452 ","1,145,025 ","304,573 ",
2,89,1,,0417350100,罰金罰鍰及怠金,"1,038,186 ","740,924 ","1,038,186 ","297,262 ",
2,89,1,1,0417350101,罰金罰鍰,"1,038,186 ","740,924 ","1,038,186 ","297,262 ","本年度預算數係貨主違反關稅法
及海關緝私條例等規定之罰鍰收
入。"
2,89,2,,0417350200,沒入及沒收財物,"106,839 ","99,528 ","106,839 ","7,311 ",
2,89,2,1,0417350202,沒收物變價,"106,839 ","99,528 ","106,839 ","7,311 ","本年度預算數係緝獲私貨之變價
收入。"
2,90,,,0417400000,國有財產局及所屬,-,-,"1,140 ",-,
2,90,1,,0417400300,賠償收入,-,-,"1,140 ",-,
2,90,1,1,0417400301,一般賠償收入,-,-,"1,140 ",-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,91,,,0417450000,臺北市國稅局,"3,173,383 ","2,526,033 ","3,174,202 ","647,350 ",
2,91,1,,0417450100,罰金罰鍰及怠金,"3,173,383 ","2,526,033 ","3,173,383 ","647,350 ",
2,91,1,1,0417450101,罰金罰鍰,"3,173,383 ","2,526,033 ","3,173,383 ","647,350 ","本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,91,2,,0417450300,賠償收入,-,-,820 ,-,
2,91,2,1,0417450301,一般賠償收入,-,-,820 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,92,,,0417460000,臺灣省北區國稅局及所屬,"2,926,432 ","2,926,432 ","2,671,602 ",0 ,
2,92,1,,0417460100,罰金罰鍰及怠金,"2,926,432 ","2,926,432 ","2,670,782 ",0 ,
2,92,1,1,0417460101,罰金罰鍰,"2,926,432 ","2,926,432 ","2,670,782 ",0 ,"本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,92,2,,0417460300,賠償收入,-,-,820 ,-,
2,92,2,1,0417460301,一般賠償收入,-,-,820 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,93,,,0417470000,臺灣省中區國稅局及所屬,"1,246,782 ","1,246,782 ","1,198,204 ",0 ,
2,93,1,,0417470100,罰金罰鍰及怠金,"1,246,782 ","1,246,782 ","1,197,250 ",0 ,
2,93,1,1,0417470101,罰金罰鍰,"1,246,782 ","1,246,782 ","1,197,250 ",0 ,"本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,93,2,,0417470300,賠償收入,-,-,954 ,-,
2,93,2,1,0417470301,一般賠償收入,-,-,954 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,94,,,0417480000,臺灣省南區國稅局及所屬,"1,162,906 ","952,282 ","1,163,411 ","210,624 ",
2,94,1,,0417480100,罰金罰鍰及怠金,"1,162,906 ","952,282 ","1,162,906 ","210,624 ",
2,94,1,1,0417480101,罰金罰鍰,"1,162,906 ","952,282 ","1,162,906 ","210,624 ","本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,94,2,,0417480200,沒入及沒收財物,-,-,13 ,-,
2,94,2,1,0417480201,沒入金,-,-,13 ,-,"前年度決算數係沒收違約廠商之
履約保證金。"
2,94,3,,0417480300,賠償收入,-,-,491 ,-,
2,94,3,1,0417480301,一般賠償收入,-,-,491 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,95,,,0417500000,高雄市國稅局,"535,708 ","535,708 ","491,276 ",0 ,
2,95,1,,0417500100,罰金罰鍰及怠金,"535,708 ","535,708 ","490,964 ",0 ,
2,95,1,1,0417500101,罰金罰鍰,"535,708 ","535,708 ","490,964 ",0 ,"本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,95,2,,0417500300,賠償收入,-,-,311 ,-,
2,95,2,1,0417500301,一般賠償收入,-,-,311 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入等。"
2,96,,,0417550000,臺北區支付處,-,-,3 ,-,
2,96,1,,0417550300,賠償收入,-,-,3 ,-,
2,96,1,1,0417550301,一般賠償收入,-,-,3 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入等。"
2,97,,,0417600000,財稅資料中心,274 ,150 ,274 ,124 ,
2,97,1,,0417600300,賠償收入,274 ,150 ,274 ,124 ,
2,97,1,1,0417600301,一般賠償收入,274 ,150 ,274 ,124 ,"本年度預算數係綜合所得稅課稅
資料委請廠商登錄錯誤案件之賠
償收入。"
2,98,,,0417700000,財稅人員訓練所,28 ,10 ,28 ,18 ,
2,98,1,,0417700300,賠償收入,28 ,10 ,28 ,18 ,
2,98,1,1,0417700301,一般賠償收入,28 ,10 ,28 ,18 ,"本年度預算數係學員退訓賠償書
籍費及訓練費等收入。"
2,99,,,0420010000,教育部,"14,000 ","13,608 ","30,679 ",392 ,
2,99,1,,0420010100,罰金罰鍰及怠金,-,-,"2,327 ",-,
2,99,1,1,0420010101,罰金罰鍰,-,-,"2,327 ",-,"前年度決算數係各國立高級中等
學校採購財物案廠商依契約繳交
逾期交貨罰款及營繕工程廠商違
約逾期完工之罰款等。"
2,99,2,,0420010200,沒入及沒收財物,-,-,648 ,-,
2,99,2,1,0420010201,沒入金,-,-,648 ,-,"前年度決算數係僑光技術學院繳
回沒收保證金及各國立高級中等
學校採購案得標廠商未簽約沒收
押標金及違約沒收履約保證金等
收入。"
2,99,3,,0420010300,賠償收入,"14,000 ","13,608 ","27,703 ",392 ,
2,99,3,1,0420010301,一般賠償收入,"14,000 ","13,608 ","27,703 ",392 ,"本年度預算數之內容與上年度之
比較如下：
1.教育部印製書刊廠商違約逾期
交貨之賠償收入1,500千元，
較上年度減列4,000千元。
2.教育部公費留學生及公費生未
依規定服務期滿賠償公費收入
11,500千元，較上年度增列4,
000千元。
3.國立臺中圖書館圖書遺失或損
壞之賠償及逾期歸還之罰款等
收入1,000千元，較上年度增
列400千元。
4.上年度各國立高級中等學校圖
書逾期歸還之罰款收入，本年
度配合國立基隆高級中學等86
所學校實施校務基金，改由國
立高級中等學校校務基金編列
，所列8千元如數減列。"
2,100,,,0421710000,國立中國醫藥研究所,5 ,5 ,36 ,0 ,
2,100,1,,0421710300,賠償收入,5 ,5 ,36 ,0 ,
2,100,1,1,0421710301,一般賠償收入,5 ,5 ,36 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,101,,,0421720000,國立編譯館,-,-,509 ,-,
2,101,1,,0421720300,賠償收入,-,-,509 ,-,
2,101,1,1,0421720301,一般賠償收入,-,-,509 ,-,"前年度決算數係印製書刊廠商違
約逾期交貨之賠償收入。"
2,102,,,0421730000,國家圖書館,-,-,442 ,-,
2,102,1,,0421730300,賠償收入,-,-,442 ,-,
2,102,1,1,0421730301,一般賠償收入,-,-,442 ,-,"前年度決算數係讀者毀損書刊之
罰款及採購財物廠商違約逾期交
貨之賠償收入。"
2,103,,,0421760000,國立教育資料館,-,-,135 ,-,
2,103,1,,0421760300,賠償收入,-,-,135 ,-,
2,103,1,1,0421760301,一般賠償收入,-,-,135 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,104,,,0421770000,國立臺灣藝術教育館,-,-,76 ,-,
2,104,1,,0421770300,賠償收入,-,-,76 ,-,
2,104,1,1,0421770301,一般賠償收入,-,-,76 ,-,"前年度決算數係庭園維護廠商逾
期完工及印製美育雙月刊廠商逾
期交貨等賠償收入。"
2,105,,,0421780000,國立國父紀念館,-,-,110 ,-,
2,105,1,,0421780300,賠償收入,-,-,110 ,-,
2,105,1,1,0421780301,一般賠償收入,-,-,110 ,-,"前年度決算數係採購勞務及財物
廠商違約逾期交貨等賠償收入。"
